date,open,high,low,close
2024-09-25 16:00:00,0.84948,0.8501,0.84928,0.84995
2024-09-25 17:00:00,0.84995,0.85028,0.84906,0.84958
2024-09-25 18:00:00,0.84957,0.84995,0.84939,0.84984
2024-09-25 19:00:00,0.84985,0.85042,0.84976,0.85031
2024-09-25 20:00:00,0.8503,0.85072,0.85024,0.85038
2024-09-25 21:00:00,0.8504,0.85062,0.8502,0.85049
2024-09-25 22:00:00,0.85046,0.85046,0.85019,0.85035
2024-09-25 23:00:00,0.85038,0.85081,0.85012,0.85076
2024-09-26 00:00:00,0.85076,0.85082,0.8497,0.85005
2024-09-26 01:00:00,0.85005,0.85094,0.84997,0.85054
2024-09-26 02:00:00,0.85054,0.85096,0.85015,0.85026
2024-09-26 03:00:00,0.85026,0.85062,0.84987,0.85013
2024-09-26 04:00:00,0.85012,0.85036,0.8496,0.84984
2024-09-26 05:00:00,0.84984,0.8502,0.84959,0.8501
2024-09-26 06:00:00,0.85014,0.85145,0.84988,0.85094
2024-09-26 07:00:00,0.85094,0.85162,0.846,0.84837
2024-09-26 08:00:00,0.84838,0.85038,0.84838,0.84961
2024-09-26 09:00:00,0.8496,0.84976,0.84752,0.84839
2024-09-26 10:00:00,0.8484,0.84866,0.84686,0.84779
2024-09-26 11:00:00,0.84778,0.848,0.84712,0.84726
2024-09-26 12:00:00,0.84726,0.84934,0.8463,0.84877
2024-09-26 13:00:00,0.84876,0.84987,0.84736,0.84923
2024-09-26 14:00:00,0.84922,0.85063,0.8473,0.8476
2024-09-26 15:00:00,0.84759,0.84768,0.84602,0.84637
2024-09-26 16:00:00,0.84637,0.84746,0.84628,0.84704
2024-09-26 17:00:00,0.84704,0.84714,0.84557,0.84588
2024-09-26 18:00:00,0.84587,0.84626,0.84551,0.84574
2024-09-26 19:00:00,0.84573,0.84584,0.84531,0.84563
2024-09-26 20:00:00,0.84564,0.84636,0.84562,0.8462
2024-09-26 21:00:00,0.84617,0.84635,0.84574,0.84609
2024-09-26 22:00:00,0.84609,0.84634,0.84587,0.8461
2024-09-26 23:00:00,0.84609,0.84675,0.84608,0.84635
2024-09-27 00:00:00,0.84634,0.84748,0.84614,0.84745
2024-09-27 01:00:00,0.84746,0.84801,0.84736,0.84762
2024-09-27 02:00:00,0.84763,0.84784,0.84663,0.84686
2024-09-27 03:00:00,0.84686,0.84718,0.84652,0.84711
2024-09-27 04:00:00,0.84712,0.84822,0.84711,0.84812
2024-09-27 05:00:00,0.84811,0.84933,0.84778,0.8488
2024-09-27 06:00:00,0.84878,0.84898,0.8455,0.84681
2024-09-27 07:00:00,0.84679,0.84749,0.84434,0.84595
2024-09-27 08:00:00,0.84594,0.84645,0.84476,0.84522
2024-09-27 09:00:00,0.84521,0.84584,0.84382,0.84397
2024-09-27 10:00:00,0.84396,0.84468,0.84345,0.84396
2024-09-27 11:00:00,0.84396,0.84474,0.8436,0.84431
2024-09-27 12:00:00,0.84432,0.8448,0.84072,0.84086
2024-09-27 13:00:00,0.84086,0.84208,0.84068,0.84126
2024-09-27 14:00:00,0.84126,0.84304,0.84112,0.84183
2024-09-27 15:00:00,0.84184,0.84304,0.84182,0.84241
2024-09-27 16:00:00,0.84241,0.84304,0.84156,0.84217
2024-09-27 17:00:00,0.84218,0.84254,0.84104,0.8412
2024-09-27 18:00:00,0.8412,0.84129,0.84042,0.84056
2024-09-27 19:00:00,0.84056,0.84088,0.8403,0.84064
2024-09-27 20:00:00,0.84065,0.84086,0.8402,0.84041
2024-09-27 21:00:00,0.84118,0.84124,0.84094,0.84108
2024-09-29 22:00:00,0.84109,0.84109,0.84035,0.8407
2024-09-29 23:00:00,0.84069,0.84148,0.84048,0.84142
2024-09-30 00:00:00,0.84143,0.84175,0.84076,0.8412
2024-09-30 01:00:00,0.84121,0.8415,0.84069,0.84126
2024-09-30 02:00:00,0.84124,0.84146,0.84078,0.84142
2024-09-30 03:00:00,0.84142,0.84225,0.84134,0.84198
2024-09-30 04:00:00,0.84198,0.84202,0.84134,0.84145
2024-09-30 05:00:00,0.84145,0.8416,0.84062,0.84155
2024-09-30 06:00:00,0.8416,0.84221,0.84116,0.84174
2024-09-30 07:00:00,0.84172,0.84329,0.84131,0.84277
2024-09-30 08:00:00,0.84275,0.84384,0.84246,0.84339
2024-09-30 09:00:00,0.8434,0.84422,0.8425,0.844
2024-09-30 10:00:00,0.84401,0.8448,0.84395,0.84427
2024-09-30 11:00:00,0.84428,0.84445,0.8422,0.84268
2024-09-30 12:00:00,0.84266,0.84388,0.84262,0.84362
2024-09-30 13:00:00,0.84362,0.8445,0.84264,0.84438
2024-09-30 14:00:00,0.8444,0.8457,0.84294,0.84358
2024-09-30 15:00:00,0.84358,0.84526,0.84318,0.84452
2024-09-30 16:00:00,0.84451,0.84493,0.84384,0.84446
2024-09-30 17:00:00,0.84446,0.84452,0.84374,0.84434
2024-09-30 18:00:00,0.84435,0.84735,0.84419,0.84668
2024-09-30 19:00:00,0.84668,0.8474,0.84624,0.8463
2024-09-30 20:00:00,0.8463,0.84638,0.84554,0.84558
2024-09-30 21:00:00,0.84585,0.84595,0.84545,0.84566
2024-09-30 22:00:00,0.84565,0.84576,0.845,0.84505
2024-09-30 23:00:00,0.84506,0.84548,0.844,0.84536
2024-10-01 00:00:00,0.84537,0.84635,0.84528,0.84552
2024-10-01 01:00:00,0.84552,0.84609,0.84472,0.8448
2024-10-01 02:00:00,0.84479,0.84589,0.84471,0.84575
2024-10-01 03:00:00,0.84576,0.84664,0.84573,0.8464
2024-10-01 04:00:00,0.84638,0.84681,0.84601,0.84611
2024-10-01 05:00:00,0.8461,0.84653,0.84542,0.84568
2024-10-01 06:00:00,0.84569,0.84733,0.84569,0.84675
2024-10-01 07:00:00,0.84675,0.84802,0.84579,0.84778
2024-10-01 08:00:00,0.84777,0.84804,0.84649,0.84684
2024-10-01 09:00:00,0.84678,0.84715,0.84545,0.84655
2024-10-01 10:00:00,0.84655,0.84722,0.8463,0.84675
2024-10-01 11:00:00,0.84675,0.84723,0.84602,0.84696
2024-10-01 12:00:00,0.84698,0.84822,0.84672,0.84794
2024-10-01 13:00:00,0.84794,0.84797,0.84368,0.84498
2024-10-01 14:00:00,0.84499,0.84644,0.84314,0.8452
2024-10-01 15:00:00,0.84522,0.8466,0.84465,0.84592
2024-10-01 16:00:00,0.84591,0.8466,0.8455,0.84656
2024-10-01 17:00:00,0.84657,0.84778,0.84552,0.8476
2024-10-01 18:00:00,0.84759,0.84816,0.84658,0.84662
2024-10-01 19:00:00,0.84661,0.84678,0.84598,0.84622
2024-10-01 20:00:00,0.84621,0.84664,0.84596,0.84663
2024-10-01 21:00:00,0.8457,0.84719,0.84568,0.84653
2024-10-01 22:00:00,0.84648,0.84664,0.846,0.84616
2024-10-01 23:00:00,0.84616,0.8465,0.84612,0.84624
2024-10-02 00:00:00,0.84624,0.84651,0.84579,0.84611
2024-10-02 01:00:00,0.8461,0.8464,0.84548,0.84632
2024-10-02 02:00:00,0.84632,0.84658,0.84609,0.8463
2024-10-02 03:00:00,0.8463,0.84694,0.84604,0.84666
2024-10-02 04:00:00,0.84666,0.84668,0.84521,0.84566
2024-10-02 05:00:00,0.84566,0.84628,0.84488,0.84565
2024-10-02 06:00:00,0.84565,0.84643,0.84535,0.84564
2024-10-02 07:00:00,0.84563,0.84612,0.8453,0.84569
2024-10-02 08:00:00,0.84568,0.84642,0.84496,0.84642
2024-10-02 09:00:00,0.84641,0.84696,0.84641,0.8468
2024-10-02 10:00:00,0.84681,0.84884,0.84636,0.84838
2024-10-02 11:00:00,0.84838,0.84864,0.84768,0.84784
2024-10-02 12:00:00,0.84783,0.8506,0.84766,0.85042
2024-10-02 13:00:00,0.85041,0.8505,0.85038,0.85048
